customer_id,first_name,second_name,gender,state,occupation,customer_segment,annual_income,recency,frequency,monetary,R,F,M,RFM_Score,segment
C02892,Amit,Verma,Female,Uttar Pradesh,Self Employed,Corporate,1381195.75,41,4,13890.08,3,1,1,5,At Risk
C02893,Pooja,Jain,Female,Karnataka,Salaried,Retail,238012.36,83,7,48252.23,3,2,2,7,Potential Loyalist
C02894,Kiara,Mishra,Male,Tamil Nadu,Self Employed,Corporate,396000.0,37,21,280840.3,3,4,4,11,Champion
C02895,Diya,Chopra,Male,Madhya Pradesh,Retired,Wealth,628076.22,686,6,63428.61,1,2,2,5,At Risk
C02897,Kabir,Joshi,Female,Madhya Pradesh,Salaried,Retail,576458.51,326,4,24422.17,1,1,1,3,Dormant
C02899,Nisha,Malhotra,Male,West Bengal,Business Owner,Wealth,540000.0,2,31,303833.58,4,4,4,12,Champion
C02900,Amit,Gupta,Female,Uttar Pradesh,Student,Retail,753437.68,16,5,49681.25,4,1,2,7,Potential Loyalist
C02901,Diya,Nair,Female,Gujarat,Freelancer,Premium,324000.0,74,12,83616.05,3,3,3,9,Loyal
C02902,Riya,Kumar,Female,Delhi,Business Owner,Premium,835322.51,153,3,11223.82,2,1,1,4,At Risk
C02903,Riya,Bansal,Female,Tamil Nadu,Retired,Premium,697102.15,42,5,16844.13,3,1,1,5,At Risk
C02904,Riya,Kulkarni,Male,Telangana,Freelancer,Retail,569253.59,97,16,100729.56,2,4,3,9,Loyal
C02905,Amit,Kapoor,Female,Karnataka,Business Owner,Retail,202738.99,51,7,207383.75,3,2,4,9,Loyal
C02906,Kiara,Agarwal,Female,Karnataka,Freelancer,Retail,340072.51,37,8,167414.04,3,2,4,9,Loyal
C02907,Aditya,Nair,Female,Maharashtra,Self Employed,Retail,318770.14,293,6,48344.13,1,2,2,5,At Risk
C02908,Arjun,Jain,Female,Kerala,Self Employed,Premium,822337.6,96,9,56996.95,2,2,2,6,Potential Loyalist
C02911,Vivaan,Agarwal,Female,Gujarat,Self Employed,Premium,696077.89,7,11,140773.53,4,3,4,11,Champion
C02912,Myra,Joshi,Female,Maharashtra,Freelancer,Retail,790420.11,32,23,139960.48,4,4,4,12,Champion
C02913,Reyansh,Kumar,Male,Uttar Pradesh,Freelancer,Retail,267473.21,85,14,134899.89,2,3,3,8,Loyal
C02914,Rohan,Chopra,Male,Tamil Nadu,Salaried,Premium,879499.26,316,5,35499.04,1,1,1,3,Dormant
C02915,Pooja,Sharma,Female,Karnataka,Self Employed,Retail,456031.93,65,11,98782.4,3,3,3,9,Loyal
C02916,Sara,Agarwal,Female,Gujarat,Retired,Retail,514255.24,132,10,64152.41,2,3,2,7,Potential Loyalist
C02917,Aarav,Mishra,Male,Telangana,Student,Corporate,1971000.24,64,21,276740.81,3,4,4,11,Champion
C02918,Aarav,Nair,Female,Gujarat,Student,Premium,1071176.31,711,5,25198.31,1,1,1,3,Dormant
C02919,Reyansh,Mehta,Female,Telangana,Retired,SME,392279.41,78,12,183648.94,3,3,4,10,Champion
C02920,Karan,Patel,Male,Tamil Nadu,Student,Retail,333755.6,213,3,21538.83,1,1,1,3,Dormant
C02922,Vivaan,Chopra,Male,West Bengal,Freelancer,Retail,355943.11,11,2,5772.62,4,1,1,6,Potential Loyalist
C02923,Rohan,Chopra,Female,Maharashtra,Student,Retail,520871.42,335,6,109074.26,1,2,3,6,Potential Loyalist
C02926,Aadhya,Reddy,Female,Tamil Nadu,Business Owner,Retail,635417.85,583,3,25413.14,1,1,1,3,Dormant
C02927,Aadhya,Iyer,Female,Gujarat,Retired,Corporate,3120679.32,79,5,19324.21,3,1,1,5,At Risk
C02928,Rahul,Nair,Male,Madhya Pradesh,Business Owner,Premium,913080.71,63,17,256412.43,3,4,4,11,Champion
C02929,Neha,Chopra,Male,Chandigarh,Salaried,Retail,772613.02,58,26,227293.08,3,4,4,11,Champion
C02931,Karan,Desai,Male,Karnataka,Student,SME,268738.71,183,9,118371.2,2,2,3,7,Potential Loyalist
C02933,Karan,Kapoor,Female,Karnataka,Retired,SME,902936.55,22,4,75042.11,4,1,2,7,Potential Loyalist
C02935,Aditya,Singh,Male,Kerala,Self Employed,SME,997633.56,31,4,53365.35,4,1,2,7,Potential Loyalist
C02937,Aadhya,Kapoor,Female,Telangana,Salaried,Retail,337278.84,617,1,2892.53,1,1,1,3,Dormant
C02939,Riya,Mehta,Male,Delhi,Salaried,Corporate,2436335.53,2,13,193202.45,4,3,4,11,Champion
C02941,Neha,Agarwal,Male,Uttar Pradesh,Salaried,Premium,984485.41,251,16,83864.85,1,4,3,8,Loyal
C02942,Sneha,Bansal,Male,Gujarat,Retired,Corporate,396000.0,71,16,161572.96,3,4,4,11,Champion
C02945,Kabir,Malhotra,Female,Rajasthan,Retired,Retail,525357.25,40,3,22240.36,3,1,1,5,At Risk
C02946,Rohan,Mishra,Male,Maharashtra,Business Owner,Premium,586066.5,112,14,121945.96,2,3,3,8,Loyal
C02947,Ishaan,Kulkarni,Female,West Bengal,Student,SME,963148.86,29,13,93956.85,4,3,3,10,Champion
C02948,Ishaan,Jain,Male,Karnataka,Retired,Retail,215502.86,43,13,98708.02,3,3,3,9,Loyal
C02949,Pari,Sharma,Male,Gujarat,Freelancer,Premium,623651.4,44,21,197105.48,3,4,4,11,Champion
C02951,Anika,Mishra,Female,Uttar Pradesh,Student,Retail,718004.84,38,12,73131.71,3,3,2,8,Loyal
C02952,Rahul,Nair,Male,Maharashtra,Self Employed,Retail,1559762.74,85,12,148158.73,2,3,4,9,Loyal
C02953,Krishna,Kumar,Male,West Bengal,Business Owner,Retail,813858.38,20,11,71086.36,4,3,2,9,Loyal
C02954,Riya,Nair,Female,Tamil Nadu,Salaried,Retail,718087.75,112,5,23642.17,2,1,1,4,At Risk
C02955,Ayaan,Iyer,Male,Haryana,Salaried,Retail,270157.24,207,3,18889.74,1,1,1,3,Dormant
C02957,Karan,Reddy,Male,Karnataka,Freelancer,SME,1591253.66,101,13,173946.96,2,3,4,9,Loyal
C02958,Ira,Mehta,Female,Telangana,Freelancer,Retail,525374.7,164,5,38280.01,2,1,1,4,At Risk
C02959,Amit,Singh,Male,Rajasthan,Salaried,Retail,571694.43,89,14,123010.6,2,3,3,8,Loyal
C02960,Rohan,Agarwal,Male,Madhya Pradesh,Retired,Retail,577626.87,16,18,117949.08,4,4,3,11,Champion
C02961,Kiara,Desai,Female,Maharashtra,Retired,Retail,664871.76,343,3,83688.4,1,1,3,5,At Risk
C02962,Amit,Desai,Male,Gujarat,Student,Retail,180000.0,48,15,135198.42,3,4,3,10,Champion
C02963,Ishaan,Nair,Male,Tamil Nadu,Self Employed,Retail,633638.26,125,10,271531.57,2,3,4,9,Loyal
C02964,Anika,Kumar,Male,Tamil Nadu,Business Owner,Retail,413390.23,94,15,247942.02,2,4,4,10,Champion
C02965,Sara,Kumar,Male,Uttar Pradesh,Business Owner,Retail,581891.86,385,4,20209.56,1,1,1,3,Dormant
C02966,Anika,Malhotra,Female,Gujarat,Business Owner,SME,943417.86,11,11,65364.39,4,3,2,9,Loyal
C02967,Reyansh,Patel,Male,Madhya Pradesh,Freelancer,Premium,359585.51,55,19,148593.23,3,4,4,11,Champion
C02968,Aadhya,Singh,Male,Kerala,Freelancer,Retail,1087793.45,43,20,227127.35,3,4,4,11,Champion
C02969,Ishaan,Desai,Male,Maharashtra,Retired,SME,534897.16,3,7,34815.67,4,2,1,7,Potential Loyalist
C02970,Aditya,Mishra,Female,Gujarat,Salaried,Retail,337244.46,63,20,152341.22,3,4,4,11,Champion
C02971,Myra,Kumar,Female,West Bengal,Retired,Retail,267650.19,785,3,19380.71,1,1,1,3,Dormant
C02972,Ayaan,Nair,Female,Maharashtra,Retired,Retail,207694.42,17,12,72850.38,4,3,2,9,Loyal
C02973,Kiara,Patel,Male,Madhya Pradesh,Student,Retail,326736.24,151,8,59050.65,2,2,2,6,Potential Loyalist
C02974,Arjun,Jain,Female,Gujarat,Self Employed,SME,265055.38,38,7,26555.46,3,2,1,6,Potential Loyalist
C02975,Karan,Joshi,Male,Gujarat,Salaried,Retail,180000.0,58,5,43010.35,3,1,1,5,At Risk
C02976,Ishaan,Agarwal,Male,Haryana,Student,Premium,686295.2,38,15,138804.72,3,4,4,11,Champion
C02977,Aarav,Mehta,Female,Rajasthan,Student,Premium,793603.46,150,14,82553.1,2,3,3,8,Loyal
C02978,Arjun,Kumar,Male,West Bengal,Salaried,Premium,324000.0,27,22,116558.46,4,4,3,11,Champion
C02979,Sai,Jain,Female,Kerala,Student,SME,252000.0,168,17,226687.51,2,4,4,10,Champion
C02981,Ayaan,Gupta,Male,Gujarat,Self Employed,Retail,317917.85,227,8,38051.58,1,2,1,4,At Risk
C02982,Ira,Nair,Female,Telangana,Business Owner,SME,661875.54,22,16,129688.83,4,4,3,11,Champion
C02983,Anika,Patel,Female,Delhi,Freelancer,Retail,385709.13,22,12,130100.66,4,3,3,10,Champion
C02984,Ira,Gupta,Male,Tamil Nadu,Freelancer,SME,892325.29,266,15,109257.23,1,4,3,8,Loyal
C02985,Krishna,Kumar,Male,Tamil Nadu,Retired,Corporate,1546698.98,32,21,265625.65,4,4,4,12,Champion
C02986,Neha,Chopra,Female,Madhya Pradesh,Retired,Retail,668735.25,76,7,96105.86,3,2,3,8,Loyal
C02987,Pari,Joshi,Female,Haryana,Retired,Retail,436235.5,145,6,49365.28,2,2,2,6,Potential Loyalist
C02988,Anika,Sharma,Female,Karnataka,Self Employed,Retail,232355.57,107,13,110831.37,2,3,3,8,Loyal
C02989,Priya,Sharma,Male,Madhya Pradesh,Salaried,Premium,1155939.32,42,29,185307.48,3,4,4,11,Champion
C02990,Kiara,Reddy,Female,Karnataka,Retired,Retail,195485.68,21,5,78998.05,4,1,2,7,Potential Loyalist
C02991,Myra,Mishra,Male,Karnataka,Business Owner,Retail,738687.92,19,9,217901.92,4,2,4,10,Champion
C02992,Karan,Sharma,Female,Chandigarh,Student,Wealth,1278068.55,134,7,53887.68,2,2,2,6,Potential Loyalist
C02993,Pari,Chopra,Male,Maharashtra,Salaried,Retail,180000.0,94,14,151834.05,2,3,4,9,Loyal
C02995,Karan,Kulkarni,Male,West Bengal,Self Employed,Premium,1158956.51,20,24,228434.89,4,4,4,12,Champion
C02996,Rahul,Kulkarni,Female,Rajasthan,Self Employed,Premium,495567.68,102,11,70249.51,2,3,2,7,Potential Loyalist
C02998,Sara,Kapoor,Female,Madhya Pradesh,Self Employed,Retail,1019923.86,234,8,98817.43,1,2,3,6,Potential Loyalist
C02999,Arjun,Jain,Female,Uttar Pradesh,Student,SME,311854.98,5,25,210865.12,4,4,4,12,Champion
C03000,Ira,Kulkarni,Female,Gujarat,Student,SME,1795312.68,12,8,33381.48,4,2,1,7,Potential Loyalist
C03002,Ayaan,Kulkarni,Female,Tamil Nadu,Self Employed,Premium,324000.0,321,5,42062.92,1,1,1,3,Dormant
C03003,Anaya,Mehta,Female,Maharashtra,Business Owner,Premium,1453714.9,167,5,74077.37,2,1,2,5,At Risk
C03004,Ayaan,Malhotra,Male,Uttar Pradesh,Self Employed,Premium,782865.11,296,8,50905.97,1,2,2,5,At Risk
C03005,Kiara,Mishra,Female,Kerala,Business Owner,Retail,561210.46,200,5,62750.6,1,1,2,4,At Risk
C03006,Vivaan,Reddy,Male,Maharashtra,Business Owner,Corporate,931356.67,742,4,32790.78,1,1,1,3,Dormant
C03007,Ira,Mehta,Female,Gujarat,Freelancer,Wealth,2429190.42,99,4,25848.17,2,1,1,4,At Risk
C03008,Krishna,Chopra,Female,Gujarat,Freelancer,SME,567407.76,194,11,74077.94,1,3,2,6,Potential Loyalist
C03009,Krishna,Gupta,Female,Uttar Pradesh,Retired,Retail,893957.58,300,9,54893.9,1,2,2,5,At Risk
C03010,Vivaan,Jain,Male,Maharashtra,Freelancer,SME,342340.52,9,17,148768.16,4,4,4,12,Champion
C03011,Reyansh,Agarwal,Male,Tamil Nadu,Self Employed,Wealth,1246924.65,18,11,43752.48,4,3,2,9,Loyal
C03012,Diya,Reddy,Female,Gujarat,Retired,Retail,180000.0,48,8,164854.52,3,2,4,9,Loyal
C03013,Rohan,Kumar,Female,Uttar Pradesh,Salaried,SME,1231914.05,287,13,92820.99,1,3,3,7,Potential Loyalist
C03015,Karan,Gupta,Male,Kerala,Retired,Premium,331907.31,173,16,268017.21,2,4,4,10,Champion
C03016,Ishaan,Gupta,Male,Delhi,Self Employed,Retail,554087.77,336,5,59802.09,1,1,2,4,At Risk
C03018,Sara,Verma,Female,Gujarat,Retired,SME,933650.69,97,10,130001.07,2,3,3,8,Loyal
C03019,Reyansh,Sharma,Male,Kerala,Business Owner,Retail,691362.2,25,6,47015.41,4,2,2,8,Loyal
C03020,Rohan,Sharma,Female,West Bengal,Business Owner,SME,494013.25,104,7,38605.14,2,2,1,5,At Risk
C03021,Ira,Mehta,Female,Delhi,Business Owner,Retail,312280.32,22,15,147436.09,4,4,4,12,Champion
C03022,Krishna,Reddy,Female,Karnataka,Salaried,Retail,705625.08,22,8,35598.89,4,2,1,7,Potential Loyalist
C03023,Sai,Verma,Female,Kerala,Freelancer,Wealth,1444563.66,35,25,192780.76,3,4,4,11,Champion
C03024,Vivaan,Gupta,Female,Gujarat,Self Employed,Retail,364791.65,212,4,26578.44,1,1,1,3,Dormant
C03025,Aarav,Mishra,Male,Maharashtra,Self Employed,Premium,710016.07,208,7,30281.68,1,2,1,4,At Risk
C03027,Karan,Iyer,Male,Uttar Pradesh,Salaried,Retail,240632.31,270,4,24062.96,1,1,1,3,Dormant
C03028,Priya,Gupta,Male,Delhi,Retired,SME,1075114.08,244,4,36311.17,1,1,1,3,Dormant
C03029,Diya,Kulkarni,Female,Maharashtra,Retired,Retail,248816.48,246,5,23992.98,1,1,1,3,Dormant
C03030,Rohan,Iyer,Male,Uttar Pradesh,Retired,Retail,704916.15,50,11,40999.63,3,3,1,7,Potential Loyalist
C03031,Ira,Singh,Female,West Bengal,Business Owner,Retail,671792.22,314,2,4480.48,1,1,1,3,Dormant
C03032,Myra,Bansal,Male,Maharashtra,Business Owner,Retail,767669.37,269,7,64753.86,1,2,2,5,At Risk
C03034,Amit,Nair,Female,Madhya Pradesh,Retired,Premium,334263.31,268,4,37151.9,1,1,1,3,Dormant
C03035,Ishaan,Verma,Male,Tamil Nadu,Business Owner,Retail,299693.89,149,8,42976.44,2,2,1,5,At Risk
C03037,Myra,Iyer,Female,Madhya Pradesh,Student,Corporate,647631.31,14,10,74210.44,4,3,2,9,Loyal
C03038,Neha,Gupta,Male,Madhya Pradesh,Self Employed,Premium,522333.9,288,15,111006.97,1,4,3,8,Loyal
C03039,Sara,Mishra,Male,Rajasthan,Salaried,Premium,1405100.02,200,15,159799.71,1,4,4,9,Loyal
C03041,Rohan,Jain,Male,Karnataka,Self Employed,Retail,587342.03,105,11,116625.61,2,3,3,8,Loyal
C03045,Karan,Bansal,Male,Uttar Pradesh,Salaried,Premium,324000.0,16,7,103849.24,4,2,3,9,Loyal
C03046,Kiara,Bansal,Male,Kerala,Retired,Retail,1706184.11,141,11,48070.5,2,3,2,7,Potential Loyalist
C03047,Amit,Verma,Female,West Bengal,Self Employed,Corporate,448486.35,62,12,98439.14,3,3,3,9,Loyal
C03048,Aditya,Kapoor,Female,Madhya Pradesh,Retired,Premium,1010820.02,23,24,228752.37,4,4,4,12,Champion
C03049,Ayaan,Patel,Female,Uttar Pradesh,Salaried,SME,1227806.54,43,17,129338.14,3,4,3,10,Champion
C03050,Amit,Malhotra,Male,Maharashtra,Retired,Retail,219518.22,284,4,10860.35,1,1,1,3,Dormant
C03051,Vivaan,Verma,Male,Karnataka,Freelancer,Retail,214342.72,107,14,107199.53,2,3,3,8,Loyal
C03052,Aarav,Mehta,Female,Uttar Pradesh,Retired,Retail,489538.48,121,15,162195.79,2,4,4,10,Champion
C03053,Amit,Bansal,Female,Karnataka,Student,Retail,419745.74,818,1,1750.7,1,1,1,3,Dormant
C03054,Aditya,Kumar,Female,Uttar Pradesh,Self Employed,Retail,263662.3,27,6,30861.11,4,2,1,7,Potential Loyalist
C03055,Priya,Sharma,Female,Gujarat,Student,Retail,680408.9,85,12,93886.63,2,3,3,8,Loyal
C03056,Kiara,Mehta,Female,Kerala,Retired,Retail,430725.77,615,6,24085.39,1,2,1,4,At Risk
C03057,Ishaan,Reddy,Male,Tamil Nadu,Business Owner,Premium,693684.9,24,14,132045.64,4,3,3,10,Champion
C03058,Riya,Joshi,Female,Madhya Pradesh,Self Employed,Retail,881256.71,852,4,11953.34,1,1,1,3,Dormant
C03060,Rohan,Agarwal,Male,Kerala,Salaried,Corporate,1117338.73,90,8,76053.27,2,2,2,6,Potential Loyalist
C03061,Kabir,Singh,Female,Kerala,Student,Corporate,396000.0,3,26,206275.71,4,4,4,12,Champion
C03062,Anika,Reddy,Male,Madhya Pradesh,Student,Retail,258751.68,270,4,5352.22,1,1,1,3,Dormant
C03063,Ira,Iyer,Female,Karnataka,Retired,Retail,180000.0,3,9,114201.15,4,2,3,9,Loyal
C03064,Rohan,Chopra,Female,Maharashtra,Student,Premium,382474.87,27,20,180175.0,4,4,4,12,Champion
C03065,Pooja,Singh,Female,Gujarat,Freelancer,Retail,381123.78,118,11,64734.62,2,3,2,7,Potential Loyalist
C03066,Krishna,Bansal,Female,Gujarat,Self Employed,SME,294707.56,62,15,211093.7,3,4,4,11,Champion
C03067,Neha,Gupta,Female,Telangana,Self Employed,Retail,405776.16,56,15,77194.23,3,4,2,9,Loyal
C03069,Aditya,Reddy,Male,Karnataka,Self Employed,SME,649179.05,97,12,57117.02,2,3,2,7,Potential Loyalist
C03070,Neha,Verma,Female,Maharashtra,Self Employed,Retail,432291.5,69,19,168467.7,3,4,4,11,Champion
C03071,Pooja,Jain,Male,Uttar Pradesh,Salaried,Retail,526066.84,5,14,147613.95,4,3,4,11,Champion
C03072,Kabir,Nair,Female,Delhi,Business Owner,Retail,180000.0,79,2,27778.38,3,1,1,5,At Risk
C03073,Vihaan,Nair,Male,Chandigarh,Business Owner,Retail,536301.06,12,16,86969.83,4,4,3,11,Champion
C03074,Pooja,Desai,Male,Uttar Pradesh,Self Employed,Retail,418188.89,53,9,115824.7,3,2,3,8,Loyal
C03077,Sai,Mehta,Male,Uttar Pradesh,Student,Retail,180000.0,26,7,27191.84,4,2,1,7,Potential Loyalist
C03078,Anaya,Iyer,Female,Gujarat,Self Employed,Retail,615938.04,13,15,215904.4,4,4,4,12,Champion
C03079,Vivaan,Singh,Female,Rajasthan,Freelancer,Retail,557430.63,13,7,66689.89,4,2,2,8,Loyal
C03083,Vivaan,Kulkarni,Female,Maharashtra,Self Employed,SME,535372.29,85,17,152097.02,2,4,4,10,Champion
C03084,Kiara,Agarwal,Female,Karnataka,Freelancer,Retail,180000.0,12,18,168706.97,4,4,4,12,Champion
C03085,Ira,Verma,Female,Tamil Nadu,Salaried,Retail,347934.6,162,10,98934.35,2,3,3,8,Loyal
C03086,Kiara,Joshi,Male,Chandigarh,Salaried,Retail,373505.34,395,8,71995.95,1,2,2,5,At Risk
C03087,Pari,Malhotra,Female,Madhya Pradesh,Salaried,Retail,540262.74,71,9,36211.25,3,2,1,6,Potential Loyalist
C03090,Vihaan,Kulkarni,Female,Madhya Pradesh,Retired,SME,657372.72,40,22,178385.92,3,4,4,11,Champion
C03091,Neha,Kapoor,Male,West Bengal,Salaried,Retail,773417.28,96,10,56439.01,2,3,2,7,Potential Loyalist
C03093,Aarav,Agarwal,Female,Karnataka,Freelancer,Wealth,955317.99,47,4,13379.34,3,1,1,5,At Risk
C03094,Priya,Desai,Male,Maharashtra,Freelancer,Premium,4353084.49,40,19,116112.24,3,4,3,10,Champion
C03095,Aadhya,Desai,Male,Maharashtra,Retired,Retail,424968.54,24,10,59299.89,4,3,2,9,Loyal
C03096,Kabir,Kumar,Female,Gujarat,Salaried,Retail,564148.31,378,4,27771.22,1,1,1,3,Dormant
C03097,Aditya,Gupta,Female,Haryana,Retired,Retail,289561.27,117,19,149217.2,2,4,4,10,Champion
C03098,Aditya,Kapoor,Female,Karnataka,Retired,Retail,959708.54,1,10,45162.35,4,3,2,9,Loyal
C03100,Krishna,Kapoor,Female,Madhya Pradesh,Self Employed,Retail,440556.44,141,5,97699.18,2,1,3,6,Potential Loyalist
C03101,Amit,Mishra,Female,Gujarat,Business Owner,Retail,285114.95,132,15,182405.12,2,4,4,10,Champion
C03102,Neha,Kapoor,Male,Maharashtra,Retired,Premium,1576465.58,143,7,35650.42,2,2,1,5,At Risk
C03103,Karan,Kapoor,Female,Delhi,Business Owner,SME,525996.84,17,22,220074.47,4,4,4,12,Champion
C03104,Kiara,Kulkarni,Female,Madhya Pradesh,Freelancer,Retail,228170.93,6,28,215454.55,4,4,4,12,Champion
C03105,Ishaan,Jain,Female,Gujarat,Retired,Retail,294337.53,375,7,65839.77,1,2,2,5,At Risk
C03108,Reyansh,Joshi,Female,Gujarat,Self Employed,Premium,664175.75,57,18,246970.01,3,4,4,11,Champion
C03110,Neha,Kumar,Male,Madhya Pradesh,Self Employed,Retail,655925.76,87,12,147424.73,2,3,4,9,Loyal
C03111,Sai,Chopra,Male,Telangana,Business Owner,Retail,286037.13,23,12,72404.4,4,3,2,9,Loyal
C03112,Ayaan,Patel,Female,Karnataka,Freelancer,Wealth,1844065.53,184,15,84322.05,2,4,3,9,Loyal
C03113,Pooja,Kulkarni,Female,Madhya Pradesh,Freelancer,Corporate,1063144.52,27,14,102025.33,4,3,3,10,Champion
C03114,Priya,Kapoor,Male,Maharashtra,Student,Premium,789043.27,18,5,12649.27,4,1,1,6,Potential Loyalist
C03115,Diya,Mehta,Male,Uttar Pradesh,Salaried,Retail,336144.32,24,8,64185.26,4,2,2,8,Loyal
C03117,Reyansh,Joshi,Male,West Bengal,Student,Wealth,619395.03,72,16,160216.35,3,4,4,11,Champion
C03118,Amit,Kapoor,Female,Gujarat,Business Owner,Retail,486099.92,19,19,184807.61,4,4,4,12,Champion
C03120,Anika,Mishra,Female,Maharashtra,Retired,Retail,453593.26,159,9,125902.53,2,2,3,7,Potential Loyalist
C03121,Myra,Iyer,Male,Karnataka,Retired,SME,726574.02,224,21,217225.66,1,4,4,9,Loyal
C03122,Reyansh,Nair,Female,Madhya Pradesh,Business Owner,Retail,547102.03,68,15,77734.41,3,4,2,9,Loyal
C03123,Nisha,Kumar,Female,Maharashtra,Self Employed,Wealth,786039.51,152,7,65323.15,2,2,2,6,Potential Loyalist
C03124,Neha,Reddy,Female,Tamil Nadu,Retired,Wealth,836411.79,71,17,72167.21,3,4,2,9,Loyal
C03125,Rohan,Nair,Male,Haryana,Business Owner,Premium,392265.22,64,6,75391.6,3,2,2,7,Potential Loyalist
C03126,Pooja,Verma,Female,Gujarat,Salaried,SME,300961.86,55,22,232305.54,3,4,4,11,Champion
C03127,Aadhya,Joshi,Female,Maharashtra,Self Employed,Retail,915484.42,198,4,25153.55,1,1,1,3,Dormant
C03128,Anaya,Chopra,Male,Telangana,Student,Corporate,780564.97,337,6,85531.15,1,2,3,6,Potential Loyalist
C03130,Riya,Patel,Female,Uttar Pradesh,Student,Retail,1052451.19,48,7,127887.37,3,2,3,8,Loyal
C03131,Sara,Malhotra,Male,Tamil Nadu,Retired,Premium,435388.97,278,10,75965.39,1,3,2,6,Potential Loyalist
C03133,Reyansh,Kapoor,Male,Maharashtra,Business Owner,Retail,351373.49,230,8,79235.09,1,2,2,5,At Risk
C03134,Nisha,Verma,Male,Gujarat,Salaried,SME,276717.43,42,14,116900.14,3,3,3,9,Loyal
C03135,Ira,Chopra,Female,Madhya Pradesh,Business Owner,Retail,553835.11,350,3,27290.97,1,1,1,3,Dormant
C03136,Riya,Gupta,Male,Tamil Nadu,Freelancer,Retail,249815.12,414,7,12241.6,1,2,1,4,At Risk
C03137,Krishna,Kapoor,Male,Rajasthan,Business Owner,Wealth,2339259.45,105,5,26095.46,2,1,1,4,At Risk
C03138,Ira,Iyer,Male,Delhi,Self Employed,Retail,275942.86,161,6,95856.0,2,2,3,7,Potential Loyalist
C03139,Anika,Reddy,Male,West Bengal,Freelancer,Retail,820216.06,78,6,150418.59,3,2,4,9,Loyal
C03140,Ayaan,Kumar,Male,Delhi,Self Employed,SME,604673.38,23,9,44257.56,4,2,2,8,Loyal
C03141,Myra,Jain,Female,Uttar Pradesh,Salaried,Retail,417509.16,14,16,193301.67,4,4,4,12,Champion
C03142,Pari,Malhotra,Female,Delhi,Freelancer,Premium,1158010.31,30,32,373386.74,4,4,4,12,Champion
C03144,Aarav,Mehta,Male,Maharashtra,Freelancer,Retail,235864.47,2,29,171378.3,4,4,4,12,Champion
C03146,Pooja,Malhotra,Male,Delhi,Retired,Retail,357709.52,275,8,46390.74,1,2,2,5,At Risk
C03147,Neha,Kumar,Male,Madhya Pradesh,Retired,Premium,455332.1,379,7,24462.66,1,2,1,4,At Risk
C03148,Kabir,Joshi,Male,Karnataka,Student,SME,1356262.24,10,23,180857.72,4,4,4,12,Champion
C03149,Amit,Mehta,Male,Gujarat,Retired,SME,252000.0,137,13,92725.01,2,3,3,8,Loyal
C03150,Pari,Kapoor,Male,Chandigarh,Freelancer,Retail,221949.25,57,23,224147.04,3,4,4,11,Champion
C03151,Rahul,Jain,Male,Uttar Pradesh,Student,Premium,1093780.39,18,7,55181.27,4,2,2,8,Loyal
C03152,Ishaan,Kapoor,Female,West Bengal,Self Employed,Premium,1151132.65,529,3,69718.22,1,1,2,4,At Risk
C03153,Ayaan,Malhotra,Male,Rajasthan,Business Owner,Premium,562099.21,184,4,66197.3,2,1,2,5,At Risk
C03154,Krishna,Kumar,Male,West Bengal,Business Owner,SME,749142.03,33,29,257107.24,4,4,4,12,Champion
C03155,Pooja,Iyer,Male,Tamil Nadu,Business Owner,SME,1767119.0,41,15,76703.09,3,4,2,9,Loyal
C03156,Neha,Gupta,Male,Karnataka,Retired,Premium,324000.0,446,6,34251.84,1,2,1,4,At Risk
C03157,Diya,Mishra,Male,Madhya Pradesh,Business Owner,Premium,711835.85,148,14,80879.75,2,3,3,8,Loyal
C03158,Priya,Jain,Female,Telangana,Salaried,Retail,332245.84,41,10,83549.01,3,3,3,9,Loyal
C03159,Aditya,Kulkarni,Male,Uttar Pradesh,Retired,Premium,836637.03,108,10,142960.12,2,3,4,9,Loyal
C03160,Pooja,Iyer,Male,Maharashtra,Salaried,Retail,373710.56,20,15,66830.11,4,4,2,10,Champion
C03161,Sara,Joshi,Male,Haryana,Salaried,SME,459276.03,44,16,100925.8,3,4,3,10,Champion
C03162,Rahul,Bansal,Female,Chandigarh,Retired,SME,406933.45,24,6,34852.59,4,2,1,7,Potential Loyalist
C03164,Anika,Patel,Female,Maharashtra,Salaried,Retail,258931.24,16,15,92234.54,4,4,3,11,Champion
C03165,Kabir,Joshi,Male,Madhya Pradesh,Salaried,Retail,489588.85,39,8,34670.63,3,2,1,6,Potential Loyalist
C03166,Arjun,Sharma,Female,Maharashtra,Self Employed,SME,945166.42,181,4,25713.33,2,1,1,4,At Risk
C03167,Vihaan,Verma,Female,Tamil Nadu,Business Owner,Retail,296309.39,118,13,156954.79,2,3,4,9,Loyal
C03168,Pooja,Kulkarni,Female,Maharashtra,Self Employed,Retail,350808.08,119,12,154659.19,2,3,4,9,Loyal
C03169,Neha,Kulkarni,Male,Madhya Pradesh,Freelancer,Retail,263157.26,203,5,48846.92,1,1,2,4,At Risk
C03171,Aditya,Singh,Male,Madhya Pradesh,Retired,Retail,442492.21,27,15,73493.68,4,4,2,10,Champion
C03172,Vivaan,Reddy,Female,Karnataka,Self Employed,Premium,1564488.72,222,6,111949.73,1,2,3,6,Potential Loyalist
C03173,Karan,Agarwal,Male,Telangana,Freelancer,Retail,327839.51,46,8,95627.01,3,2,3,8,Loyal
